JoinField,JoinField2,JoinField3,Jurisdiction,Precinct,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,prog_score,estimated_turnout_high,estimated_turnout,estimated_turnout_low,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct
MCHENRY:ALG 6,MCHENRY:ALGONQUIN ALG 06,MCHENRY:ALG 6,MCHENRY,ALG 6,0.677308596,0.251779306,0.030471018,0.022243386,0.028949787,0.000726734,0.1632,0.6341,0.3659,0.9196,0.0219,0,0.01,0.0484,0.12939721,0.144260365,0.095935541,0.173787566,0.149822626,0.122157967,0.110710134,0.051467484,0.02246111,0.042425243,0.007644593,0.0034019,0.000341823,0.039253471,0.004305359,0.013120694,0.07193951,0.045441537,0.169780116,0.132159254,0.101805111,0.129057336,0.081075263,0.103209819,0.055038973,,-0.147257291,185,123,82,0.41824,0.280107712,34,0.53324,0.295034804,61,0.04538,0.176963159,36,0.0019,0.077995422,16,0.00056,0.049122935,10,0.00026,0.053864296,11,0.00042,0.034170169,7,373.6380903,372.339009,3.257313815,0.652991025,2.604322789,0.008717831,0.001747656,0.006970175
CITY OF CHICAGO:WARD 50 PRECINCT 26,CITY OF CHICAGO:WARD 50 PRECINCT 26,CITY OF CHICAGO:Ward 50 Precinct 26,CITY OF CHICAGO,Ward 50 Precinct 26,0.442234308,0.121901369,0.06070353,0.363775011,0.0218424,1.29E-10,0.2337,0.2739,0.7261,0.8015,0.0291,0,0,0.1694,0.135464181,0.169182169,0.073446733,0.109793604,0.182885651,0.130035496,0.116125391,0.064230403,0.018836372,0.031110388,0.001253777,0.00062689,0.017881334,0.133048365,0.003761329,0.049953519,0.117176509,0.080701081,0.018600538,0.14011589,0.027419912,0.148578871,0.044916948,0.12599588,0.058858771,50026,-0.54644825,180,120,80,0.7002,0.309519226,37,0.25586,0.249649455,51,0.0368,0.162123743,33,0.0053,0.10203616,21,0.00106,0.058082596,12,0.0005,0.054939737,11,0.00028,0.034996593,7,374.5393716,371.7484672,9.768165319,5.023627894,4.744537425,0.026080477,0.013412817,0.01266766
CITY OF CHICAGO:WARD 50 PRECINCT 02,CITY OF CHICAGO:WARD 50 PRECINCT 02,CITY OF CHICAGO:Ward 50 Precinct 02,CITY OF CHICAGO,Ward 50 Precinct 02,0.535663463,0.139107497,0.077320887,0.235015398,0.014948847,0.002833743,0.3445,0.8479,0.1521,0.9317,0,0,0.0231,0.0452,0.189046616,0.165243719,0.082852261,0.094459096,0.176364422,0.056222037,0.129746597,0.086105643,0.01995961,0.120736892,0.009078554,0.023211381,0.022785514,0.023937252,0.020994977,0.00507161,0.005071611,0.054309134,0.000638801,0.096502941,0.029450417,0.086162473,0.159649633,0.086063022,0.25633579,50002,-0.665492648,492,328,219,0.69552,0.308597686,101,0.26104,0.250514162,52,0.0362,0.161569942,33,0.00544,0.10233023,21,0.00108,0.058091714,12,0.00044,0.055796218,11,0.00028,0.035162129,7,335.8399051,333.1492722,6.115074784,3.179838874,2.935235909,0.018208303,0.009468318,0.008739986
CITY OF CHICAGO:WARD 41 PRECINCT 31,CITY OF CHICAGO:WARD 41 PRECINCT 31,CITY OF CHICAGO:Ward 41 Precinct 31,CITY OF CHICAGO,Ward 41 Precinct 31,0.869079097,0.086009151,0.007262446,0.0243495,0.006512171,2.20E-11,0.4514,0.9693,0.0307,0.756,0.0522,0,0.0096,0.1821,0.17681259,0.094356381,0.057548589,0.148205739,0.128872126,0.167779593,0.124048349,0.040125549,0.062251083,0.086971911,0.003548198,0.021057107,0.049618988,0.001831684,0.020797798,0.017332629,0.032671553,0.055321098,0.020353727,0.015945934,0.030493585,0.138909063,0.126004786,0.173430176,0.205711765,41031,-0.938433768,522,348,232,0.69802,0.309032482,108,0.25942,0.249632156,51,0.03568,0.161952878,33,0.00504,0.101550018,21,0.0011,0.058268378,12,0.0004,0.055211778,11,0.00034,0.034965144,7,397.6858638,396.2566187,2.85988795,1.906591939,0.953296011,0.007191324,0.004794216,0.002397108
MCHENRY:ALG 27,MCHENRY:ALGONQUIN ALG 27,MCHENRY:ALG 27,MCHENRY,ALG 27,0.683217414,0.231870002,0.026911503,0.044695645,0.033249002,0.001851027,0.1566,0.6335,0.3665,0.8925,0.0033,0.0001,0,0.0933,0.110595028,0.144110217,0.142274151,0.117627838,0.140729583,0.119165733,0.098305355,0.094615651,0.032576443,0.051075741,0.038067695,0.013904604,0.012359823,0.041842594,0.0272145,0.012228806,0.016293297,0.035308372,0.088112137,0.101787658,0.258009987,0.122604697,0.031817739,0.080869922,0.068502428,,-0.101033349,372,248,165,0.42928,0.28349786,70,0.5321,0.296901319,61,0.0353,0.166485687,34,0.00214,0.082891029,17,0.00052,0.048493463,10,0.00032,0.055129091,11,0.00034,0.034434653,7,928.775505,924.0718493,11.31874982,3.052039784,8.266710039,0.012186745,0.00328609,0.008900655
CITY OF CHICAGO:WARD 41 PRECINCT 30,CITY OF CHICAGO:WARD 41 PRECINCT 30,CITY OF CHICAGO:Ward 41 Precinct 30,CITY OF CHICAGO,Ward 41 Precinct 30,0.816991162,0.117419842,0.013211712,0.037370594,0.012476461,2.91E-11,0.3154,0.8291,0.1709,0.8386,0.0913,0,0,0.0701,0.135765976,0.060369677,0.103575349,0.139512749,0.106488211,0.183555981,0.134493866,0.081668797,0.054569393,0.100598319,0.010798118,0.023329962,0.014563308,0.009593901,0.014405079,0.003894968,0.023235307,0.020708478,0.039596894,0.032321757,0.079360335,0.112131385,0.129859695,0.132866903,0.252735591,41030,-1.196092501,528,352,235,0.69612,0.308549387,109,0.2613,0.249603314,51,0.03522,0.161761735,33,0.0055,0.101988829,21,0.00122,0.058277048,12,0.0004,0.055599546,11,0.00024,0.035050816,7,437.0584538,435.4863011,3.144305472,2.096203609,1.048101864,0.007194245,0.004796163,0.002398082
CITY OF CHICAGO:WARD 50 PRECINCT 22,CITY OF CHICAGO:WARD 50 PRECINCT 22,CITY OF CHICAGO:Ward 50 Precinct 22,CITY OF CHICAGO,Ward 50 Precinct 22,0.525975497,0.126151741,0.079683247,0.251695738,0.013793382,0.002733035,0.3,0.517,0.483,0.5715,0.1345,0.0201,0.089,0.1597,0.183430068,0.192988126,0.054876821,0.161237197,0.086331356,0.117027058,0.102157797,0.057101151,0.044850428,0.035512137,0.043037175,0.02356971,0.058225819,0.018581569,0.10306487,0.021894512,0.032259833,0.020314086,0.070249844,0.072181722,0.065204791,0.171352029,0.088525114,0.075688356,0.100338433,50022,-0.931259232,434,289,193,0.69846,0.308874213,89,0.2594,0.249261006,51,0.03516,0.161632959,33,0.00556,0.101982472,21,0.00076,0.05798992,12,0.00038,0.056152371,12,0.00028,0.035386371,7,638.398429,637.297742,7.704808751,4.953091305,2.751717445,0.012068966,0.007758621,0.004310345
MCHENRY:ALG 12,MCHENRY:ALGONQUIN ALG 12,MCHENRY:ALG 12,MCHENRY,ALG 12,0.856930305,0.079551683,0.014393593,0.040629225,0.014354221,8.23E-07,0.3294,0.9313,0.0687,0.8778,0.0131,0,0.0002,0.1069,0.110701089,0.153018437,0.134176494,0.10187541,0.116975326,0.241901315,0.126312774,0.012677905,0.002361251,0.002232689,0.00436906,0.002226266,0.002180759,0.019498134,0.004400934,0.002211557,0.00226063,0.013164761,0.011030164,0.05242705,0.151989935,0.085189886,0.268850222,0.186881908,0.191086044,,-0.214490444,179,119,79,0.42798,0.283639347,34,0.53382,0.297221474,61,0.03496,0.166693982,34,0.00208,0.083013092,17,0.00052,0.047771128,10,0.0003,0.055300537,11,0.00034,0.034149511,7,300.4071873,299.4301109,2.608628649,1.29520261,1.313426039,0.008683643,0.00431149,0.004372153
COOK:8100024,COOK:8100024,COOK:New Trier Precinct 24,COOK,New Trier Precinct 24,0.54472038,0.102775234,0.016027099,0.334459269,0.007343196,0.002669347,0.4911,0.9092,0.0908,0.6753,0.1271,0,0.0135,0.154,0.135993106,0.117230382,0.069110306,0.116508031,0.142288999,0.114861559,0.125711416,0.134816946,0.043479255,0.027859913,1.41E-05,0.041735603,7.96E-06,0.024751311,0.040188165,0.05410412,0.010895892,0.012370806,0.088136121,0.044842649,0.058910379,0.100565631,0.102077242,0.125348876,0.268191193,,-0.214971168,516,344,229,0.42736,0.283744576,98,0.53458,0.297148261,61,0.03486,0.166626587,34,0.00186,0.082649182,17,0.00058,0.047940903,10,0.00054,0.055454048,11,0.00022,0.034198073,7,405.5536201,404.4602615,2.552132726,1.093672537,1.458460188,0.00629296,0.00269674,0.00359622
MCHENRY:ALG 16,MCHENRY:ALGONQUIN ALG 16,MCHENRY:ALG 16,MCHENRY,ALG 16,0.761044665,0.11581075,0.034454993,0.075635439,0.014980591,0.00519148,0.3532,0.9567,0.0433,0.7797,0.0172,0,0,0.2,0.093344025,0.134769738,0.113033318,0.136396702,0.12521985,0.175057999,0.099034954,0.104271587,0.018871827,0.015549037,0.011661778,0.06236511,0.018194956,0.038983173,0.006631458,0.009138136,0.024813891,0.000372305,0.088366519,0.04443915,0.086380279,0.130059244,0.093756636,0.223798681,0.145489646,,-0.055735981,119,79,53,0.4322,0.284138765,22,0.53016,0.29692681,61,0.03472,0.166551181,34,0.002,0.083268908,17,0.00038,0.04764941,10,0.00034,0.05455685,11,0.0002,0.034234728,7,181.6555223,181.1564178,1.165677523,0.004401723,1.161275801,0.006416967,2.42312E-05,0.006392736
COOK:8200010,COOK:8200010,COOK:Niles Precinct 10,COOK,Niles Precinct 10,0.4609092,0.095738435,0.016761428,0.421235357,0.009379097,2.98E-06,0.3322,0.8809,0.1191,0.8265,0.1018,0.0087,0.0054,0.0466,0.075459918,0.276367378,0.044601601,0.094538995,0.176384361,0.07267919,0.132818754,0.046532263,0.080617539,0.01120097,0.044439162,9.30E-06,0.019454097,5.11E-05,0.038976794,0.076496705,5.96E-05,0.038905626,0.207010581,0.108431815,0.100141581,0.069539604,0.062601264,0.143212739,0.079469137,,-0.185304404,330,220,147,0.42506,0.283557289,62,0.53682,0.297359997,61,0.03464,0.166009338,34,0.00222,0.083444187,17,0.00052,0.048100983,10,0.00048,0.054799866,11,0.00026,0.034761058,7,308.4792011,306.9388881,3.831856587,1.747046672,2.084809915,0.012421766,0.005663418,0.006758348
CITY OF CHICAGO:WARD 50 PRECINCT 24,CITY OF CHICAGO:WARD 50 PRECINCT 24,CITY OF CHICAGO:Ward 50 Precinct 24,CITY OF CHICAGO,Ward 50 Precinct 24,0.614311404,0.075451945,0.023885931,0.267133925,0.003351244,0.000998702,0.3894,0.744,0.256,0.7474,0.0857,0.0164,0,0.0775,0.124698898,0.143815851,0.09402236,0.073280347,0.123042014,0.098350868,0.131398271,0.094530264,0.116861128,0.098764659,0.031193702,0.063770903,0.022540449,0.05057966,0.003767183,0.011946902,0.001403311,0.033577383,0.061538369,0.171762471,0.051935532,0.055232338,0.049734216,0.105767716,0.186485206,50024,-1.226504033,501,334,223,0.7006,0.310528612,104,0.25778,0.250483092,52,0.03464,0.161183654,33,0.00508,0.100691414,21,0.00102,0.057355647,12,0.00056,0.055998988,12,0.00032,0.035087679,7,308.416185,306.1789692,4.474431751,3.515624927,0.958806824,0.014507772,0.011398964,0.003108808
COOK:8300012,COOK:8300012,COOK:Northfield Precinct 12,COOK,Northfield Precinct 12,0.854216342,0.037090513,0.008951227,0.078015216,0.010864101,0.000642056,0.5273,0.8263,0.1737,0.5398,0.0881,0,0.1155,0.2053,0.216607475,0.106153112,0.056140713,0.079477837,0.185115958,0.099986742,0.107777743,0.093837934,0.054902485,0.013572731,0.014796633,0.028376604,0.001265869,0.011109416,2.53E-05,0.013633184,0.028365818,0.035805942,0.034596886,0.028401208,0.104939778,0.055537845,0.092587564,0.140668863,0.396316375,,-0.381701198,624,416,277,0.4307,0.283689591,118,0.53188,0.296898887,61,0.0346,0.16678413,34,0.00192,0.083292182,17,0.00034,0.047832378,10,0.00034,0.054550975,11,0.00022,0.034629006,7,456.5389704,455.7694794,3.457300836,1.536608444,1.920692391,0.007572849,0.003365777,0.004207072
MCHENRY:ALG 45,MCHENRY:ALGONQUIN ALG 45,MCHENRY:ALG 45,MCHENRY,ALG 45,0.763697976,0.163252337,0.01438046,0.028381864,0.030567155,0.000985937,0.2096,0.9065,0.0935,0.7608,0.0098,0,0.0327,0.1957,0.062111514,0.134916805,0.165887874,0.101872844,0.112368751,0.180354251,0.110170875,0.089020007,0.043297079,0.019192421,0.013222793,0.006056515,0.029042765,0.013278754,0.019487011,0.000343506,0.060148698,0.022862053,0.121560857,0.091960781,0.09396827,0.097460833,0.114865174,0.195338405,0.101211163,,-0.43784271,221,147,98,0.4282,0.28394494,42,0.53426,0.29725617,61,0.03452,0.166827135,34,0.00202,0.082618796,17,0.00054,0.048505325,10,0.00028,0.054526307,11,0.00018,0.034646236,7,471.6057692,471.1755479,3.238147101,1.08799206,2.150155041,0.006866216,0.002306995,0.004559221
COOK:8200007,COOK:8200007,COOK:Niles Precinct 7,COOK,Niles Precinct 7,0.522771413,0.083520746,0.067549829,0.324468598,0.013012827,2.69E-06,0.3107,0.6366,0.3634,0.7237,0.0522,0.0774,0.0107,0.1159,0.093529137,0.195945804,0.111155215,0.089269126,0.143808553,0.092408578,0.163102072,0.085070079,0.025711436,0.055323576,0.010740555,0.00660951,0.028894338,0.029731102,0.011598854,0.013217197,0.018179746,5.90E-06,0.17666721,0.179125397,0.101648265,0.081861003,0.114804139,0.100863484,0.070729726,,-0.001346943,575,383,255,0.43314,0.284329833,109,0.52924,0.296514046,61,0.03448,0.166816929,34,0.00202,0.08291247,17,0.00042,0.047674651,10,0.00036,0.05459367,11,0.00034,0.03472642,7,740.6038422,734.442896,9.398783005,6.748332926,2.650450079,0.012690702,0.009111933,0.003578769
COOK:9600063,COOK:9600063,COOK:Wheeling Precinct 63,COOK,Wheeling Precinct 63,0.677598911,0.165824454,0.030365829,0.119197785,0.009931501,1.51E-06,0.4478,0.7528,0.2472,0.589,0.0161,0,0.0008,0.3626,0.079295317,0.079793601,0.102032558,0.142150263,0.109084515,0.167113522,0.171372603,0.08462965,0.06452797,0.012261857,0.01556786,0.003374533,0.054459803,0.026684296,0.025563609,0.035596368,0.014450143,0.033377519,0.086768359,0.07009876,0.177882923,0.091316782,0.078950554,0.115686125,0.157960509,,-0.406311323,257,171,114,0.42616,0.283778319,49,0.53662,0.297203303,61,0.03446,0.166382589,34,0.00184,0.082739837,17,0.00032,0.048190218,10,0.00034,0.054645319,11,0.00026,0.035164896,7,505.6887668,505.4998589,2.041481837,0.301033917,1.74044792,0.004037032,0.000595295,0.003441737
MCHENRY:ALG 31,MCHENRY:ALGONQUIN ALG 31,MCHENRY:ALG 31,MCHENRY,ALG 31,0.679587304,0.23748276,0.026589912,0.044578278,0.027207116,0.00179923,0.1981,0.765,0.235,0.889,0.0119,0,0.0014,0.0978,0.101599065,0.141306539,0.143071433,0.144635523,0.1350927,0.13205979,0.100395681,0.081321314,0.020517955,0.048399227,0.022395325,0.014305686,0.009222756,0.031668512,0.025059776,0.027535519,0.070063074,0.026773964,0.066531252,0.073812369,0.242614088,0.120996772,0.056585267,0.093596206,0.070440207,,0.128530236,165,110,73,0.42858,0.283274618,31,0.53414,0.297144747,61,0.03442,0.166515242,34,0.00188,0.083160813,17,0.00044,0.047681644,10,0.0002,0.054836943,11,0.00034,0.034777934,7,467.0032459,463.3256314,6.58197747,3.092215124,3.489762347,0.014094072,0.0066214,0.007472673
LAKE:WAUCONDA 346,LAKE:WAUCONDA 346,LAKE:Wauconda 346,LAKE,Wauconda 346,0.782743149,0.130001845,0.023075681,0.042549243,0.017629067,0.00089834,0.2692,0.7653,0.2347,0.851,0.0049,0,0.0004,0.1389,0.071724712,0.099079046,0.169140026,0.108897515,0.125366964,0.159230133,0.148989106,0.046460171,0.071112327,0.002478327,0.066397106,0.023479583,0.016939554,0.035040399,0.008491632,0.054223466,0.020209199,0.016959569,0.043522224,0.075322933,0.153530993,0.122429065,0.082911711,0.099502882,0.178561357,,-0.269157036,242,161,107,0.43054,0.283873306,46,0.532,0.297117418,61,0.0344,0.166695883,34,0.00196,0.082537424,17,0.00044,0.048241074,10,0.00036,0.054314673,11,0.0003,0.034424137,7,169.1890371,168.2349707,2.023543843,0.865579837,1.157964006,0.011960254,0.005116052,0.006844202
LAKE:WAUCONDA 344,LAKE:WAUCONDA 344,LAKE:Wauconda 344,LAKE,Wauconda 344,0.813728467,0.129582832,0.010987838,0.019934476,0.02522141,0.000261067,0.1477,0.928,0.072,0.8659,0.0337,0,0.0001,0.1002,0.134155952,0.113170278,0.141440466,0.10553964,0.146426824,0.109209885,0.146780236,0.088137222,0.015139495,2.81E-05,0.01451843,0.004663022,0.060118728,0.043762468,0.014099697,0.006442033,0.010530054,0.085300171,0.038027671,0.08818495,0.25816869,0.1062715,0.060236216,0.172328112,0.037320172,,-0.390034693,284,189,126,0.42998,0.283589841,54,0.53202,0.296746353,61,0.03438,0.166798539,34,0.00234,0.082958644,17,0.0004,0.048075994,10,0.00052,0.054487185,11,0.00036,0.033974092,7,61.82461161,61.56360651,0.828615528,0.404825459,0.423790069,0.013402681,0.006547966,0.006854715
COOK:8200043,COOK:8200043,COOK:Niles Precinct 43,COOK,Niles Precinct 43,0.665752313,0.077454782,0.031479439,0.222211553,0.009803654,2.44E-06,0.2251,0.8956,0.1044,0.8153,0.0341,0.0025,0.0058,0.1422,0.192723113,0.104401843,0.09529117,0.103441091,0.172874398,0.097360585,0.146420183,0.032261743,0.055225874,0.035788676,0.014332714,1.34E-05,0.007188795,0.020475232,0.073621777,2.41E-05,0.050163997,0.025581321,0.087045071,0.072605691,0.169836693,0.213825734,0.074798695,0.062619374,0.09207867,,-0.4356701,348,232,155,0.4284,0.283671905,66,0.53412,0.296988718,61,0.03436,0.16657632,34,0.00214,0.083058891,17,0.00026,0.04810336,10,0.00048,0.054059189,11,0.00024,0.034651908,7,329.5563789,329.2821177,1.641967709,0.547745111,1.094222598,0.004982358,0.001662068,0.00332029
MCHENRY:ALG 41,MCHENRY:ALGONQUIN ALG 41,MCHENRY:ALG 41,MCHENRY,ALG 41,0.850707208,0.093678872,0.016027039,0.017256584,0.018137779,0.002137552,0.2528,0.8946,0.1054,0.7752,0.0504,0,0.0046,0.1699,0.09352621,0.131999962,0.138969136,0.136193332,0.083341117,0.151088181,0.139112496,0.10028001,0.025489555,0.043076519,0.047245124,0.006559694,0.071244921,0.055312592,0.030638894,0.013838301,0.013738945,0.029599072,0.098071649,0.047433647,0.143904097,0.093770027,0.127072655,0.06077573,0.117718133,,-0.292591931,155,103,69,0.42662,0.2835917,29,0.53578,0.296928853,61,0.03436,0.166635062,34,0.00204,0.08292118,17,0.00064,0.047552222,10,0.00038,0.055103397,11,0.00018,0.03471539,7,245.9486977,245.631454,1.266527822,0.008946763,1.257581059,0.005149561,3.63765E-05,0.005113184
LAKE:VERNON 289,LAKE:VERNON 289,LAKE:Vernon 289,LAKE,Vernon 289,0.732598684,0.033728493,0.020004149,0.211514432,0.003170505,0.002102848,0.4511,0.9343,0.0657,0.7321,0.0663,0,0.002,0.166,0.110105233,0.136427946,0.131850908,0.09955368,0.121676375,0.160027534,0.154861673,0.064326193,0.021170457,0.036241157,0.000100683,0.010323377,0.020656743,0.000114704,0.020825452,6.50E-05,4.06E-05,0.000111138,0.095795879,0.03391416,0.119250418,0.178909728,0.096413341,0.248909874,0.138327719,,-0.431312673,339,226,151,0.42726,0.28380018,64,0.53578,0.297859906,61,0.03432,0.166284804,34,0.0019,0.08326797,17,0.0004,0.047770226,10,0.00014,0.054336108,11,0.0002,0.034226103,7,435.6764414,434.2719369,2.310668148,1.608302199,0.702365949,0.005303633,0.003691506,0.001612127
COOK:8200061,COOK:8200061,COOK:Niles Precinct 61,COOK,Niles Precinct 61,0.484859798,0.102847523,0.060378756,0.34886389,0.012672052,0.000512594,0.352,0.8721,0.1279,0.7416,0.0433,0,0,0.1921,0.08935831,0.086238383,0.134705137,0.124544612,0.13624719,0.120642925,0.168990897,0.109070792,0.030201753,0.129384835,0.007043513,0.059088387,6.63E-05,0.060486203,0.005673566,0.028171908,0.015577578,0.026726959,0.122435416,0.000150119,0.084563999,0.171540646,0.106969137,0.065093805,0.11702764,,0.071868034,450,300,200,0.42748,0.283253789,85,0.53534,0.29716018,61,0.0343,0.166583154,34,0.0019,0.082925861,17,0.00048,0.047468703,10,0.00038,0.054857632,11,0.00012,0.03496373,7,200.9131296,200.7648938,3.025491354,1.008229639,2.017261714,0.015058704,0.005018237,0.010040467
CITY OF CHICAGO:WARD 41 PRECINCT 29,CITY OF CHICAGO:WARD 41 PRECINCT 29,CITY OF CHICAGO:Ward 41 Precinct 29,CITY OF CHICAGO,Ward 41 Precinct 29,0.876320575,0.072774611,0.012703781,0.029260312,0.011296139,1.16E-11,0.3957,0.9681,0.0319,0.7425,0.058,0,0.0936,0.105,0.140132461,0.095796664,0.083418392,0.159457931,0.109438031,0.199110676,0.123130393,0.045379503,0.044135948,0.080090387,4.13E-10,0.026317985,0.009626214,0.001698702,0.01518926,0.022947001,0.003044049,0.021465378,0.001698702,0.032895714,0.058438788,0.084239886,0.109873975,0.133387682,0.399086275,41029,-1.468045959,863,575,383,0.6984,0.309326701,178,0.26018,0.250025106,52,0.03428,0.162226285,33,0.00508,0.101371135,21,0.00116,0.058169972,12,0.0006,0.055647013,11,0.0003,0.0345755,7,600.5958227,595.7523081,10.897908,4.036262234,6.861645766,0.018145161,0.00672043,0.011424731
MCHENRY:ALG 32,MCHENRY:ALGONQUIN ALG 32,MCHENRY:ALG 32,MCHENRY,ALG 32,0.625163027,0.296570847,0.020689133,0.045887646,0.038877566,0.002437765,0.1608,0.7936,0.2064,0.9404,0.0385,0.0001,0.0004,0.0206,0.095051101,0.134118001,0.137971712,0.077836732,0.147100804,0.130129995,0.119326225,0.127760456,0.030704974,0.082112994,0.045930491,0.014832432,0.007088857,0.045059924,0.032489245,0.00051778,0.021521413,0.015087592,0.057658834,0.045176108,0.331260729,0.100554253,0.033536039,0.092953213,0.074220096,,-0.35102001,72,48,32,0.42716,0.283420635,14,0.53574,0.297014154,61,0.03426,0.166760824,34,0.0019,0.083118523,17,0.00036,0.048303952,10,0.00026,0.055062128,11,0.00032,0.034233797,7,96.40123348,95.10021697,1.345026939,0.784313983,0.560712956,0.013952383,0.008135933,0.00581645
COOK:8100026,COOK:8100026,COOK:New Trier Precinct 26,COOK,New Trier Precinct 26,0.797672526,0.029572061,0.012105623,0.149335397,0.009109713,0.000467343,0.5617,0.9027,0.0973,0.4681,0.2852,0.0047,0.0073,0.2262,0.133341378,0.175297624,0.024892469,0.063867548,0.159433245,0.193370808,0.102127743,0.095003406,0.052665779,0.006979044,2.34E-05,0.005581618,0.002797629,0.013942209,0.008342699,0.013737886,0.011910913,0.016123793,0.033385939,0.031293494,0.130249636,0.09225799,0.088619189,0.107524818,0.437229718,,-0.033372522,698,465,310,0.4269,0.283450271,132,0.53574,0.297178185,61,0.03424,0.166693047,34,0.0019,0.082674169,17,0.00044,0.048159725,10,0.00048,0.055244438,11,0.0003,0.035035383,7,498.12109,497.1427962,3.146219348,2.013480041,1.132739307,0.006316174,0.00404215,0.002274024
MCHENRY:ALG 43,MCHENRY:ALGONQUIN ALG 43,MCHENRY:ALG 43,MCHENRY,ALG 43,0.783880305,0.141642614,0.016343543,0.044432156,0.011915674,0.002270608,0.2388,0.787,0.213,0.8485,0.0023,0,0.001,0.1411,0.078910012,0.134618157,0.141260173,0.103927989,0.144254066,0.19157416,0.116567057,0.071935828,0.01695256,0.016001405,0.006382572,0.000395298,0.030019368,0.005285833,0.025556297,0.011630571,0.037691813,0.00686888,0.024520466,0.081232126,0.188168697,0.188756723,0.082827858,0.193864579,0.100797514,,-0.27640443,239,159,106,0.4281,0.283821068,45,0.53462,0.296590583,61,0.03424,0.166551612,34,0.00194,0.083435219,17,0.00042,0.048244468,10,0.00042,0.05458929,11,0.00026,0.034170541,7,395.4899045,392.3230511,6.335528502,2.815607556,3.519920946,0.016019444,0.007119291,0.008900154
COOK:8300045,COOK:8300045,COOK:Northfield Precinct 45,COOK,Northfield Precinct 45,0.749221375,0.05583891,0.006823314,0.186723413,0.001366329,5.30E-07,0.4582,0.7526,0.2474,0.6433,0.1357,0,0,0.2115,0.11655254,0.178794127,0.060546462,0.088573765,0.186941753,0.120209962,0.148096216,0.071349833,0.028935344,0.011322951,0.014153526,0.008492376,0.011322691,0.008496186,1.87E-05,0.082097033,0.01133464,4.43E-05,0.062291739,0.051037468,0.118906645,0.002857816,0.082128214,0.053911043,0.481584641,,-0.430872758,282,188,125,0.42784,0.28379456,53,0.53492,0.297098299,61,0.03422,0.166901204,34,0.00188,0.082615653,17,0.00038,0.047782067,10,0.00056,0.054900308,11,0.0002,0.03444124,7,192.6704818,192.5274775,0.429110422,0.000195128,0.428915294,0.002227173,1.01275E-06,0.00222616
COOK:8200025,COOK:8200025,COOK:Niles Precinct 25,COOK,Niles Precinct 25,0.547588031,0.058467988,0.059681669,0.334255296,0.002678472,0.002646522,0.294,0.8075,0.1925,0.7581,0.0119,0,0,0.2115,0.110716389,0.137065015,0.105936362,0.137154368,0.158760135,0.140759432,0.114426562,0.074706181,0.020475556,0.116606761,1.75E-05,0.03894104,1.83E-06,0.098814218,1.30E-05,0.074092598,0.021201203,0.003634921,0.095449869,4.50E-05,0.074257513,0.180145438,0.070751267,0.038945794,0.187081998,,-0.251332348,216,144,96,0.43246,0.284107018,41,0.53046,0.296625532,61,0.03422,0.166653276,34,0.00182,0.083346654,17,0.00032,0.047968446,10,0.00046,0.054731069,11,0.00026,0.034719971,7,91.2735187,91.20774662,1.373854721,0.457795473,0.916059248,0.015052063,0.005015644,0.010036419
